dwc:taxonID	dwc:occurrenceStatus	dwc:locationID	dwc:locality	dwc:countryCode	dcterms:source
f2c763bb-842c-4b40-b4c5-5b74de86e3dd	native		Neotropical region		
6f8de4ca-06a3-4d1a-8005-4d8cb0e18159	native		Neotropical region		
a8e57aa5-e340-4c9b-b231-d430e6bffb0d	native		Neotropical region		
3f2c65d0-294d-4cfc-bef2-04502ad1b056	native		East Palearctic region		
e851e81e-6873-4470-bf95-af4e53922707	native		Afrotropical region		
bd78af5b-7f62-45bd-9203-e5e03ec53be6	native		West Palearctic region		
cd0999de-b153-4154-802e-be9aa1296d3f	native		West Palearctic region		
2a498907-0e4f-4da1-aef5-12d19ec38556	native		East Palearctic region		
c752ae59-7dd4-4cb8-b11e-839cf60245ee	native		Afrotropical region		
4461a747-0ad5-4488-a34b-853f2b419292	native		East Palearctic region		
ad771557-2720-4f33-a344-867ad2bb1770	native		Afrotropical region		
b790718f-ee9f-4c5c-910c-def63df1caca	native		Australian and Pacific regions		
d4591ed9-0d02-41cb-9d7a-7adf06591740	native		Neotropical region		
091865e1-2bb4-4a3a-9244-eb5aa37ede7f	native		West Palearctic region		
d5b2407d-9126-4f77-b5b4-043137fe42d0	native		West Palearctic region		
052d56ac-c03d-46ef-b82d-6d0e2e5db859	native		East Palearctic region		
d76a7cea-0e26-4502-8437-1859597ac1ca	native		West Palearctic region, East Palearctic region		
f5030ef6-ef34-4b54-8a6d-86f57e4202c0	native		Afrotropical region		
3f0794e7-bb9f-4699-9c24-0dbcacc09d56	native		Afrotropical region		
39f08217-2ecd-44bf-81ba-acd9df0868fd	native		West Palearctic region		
677b19a3-120a-4a4c-ab71-e29a181d30ec	native		East Palearctic region		
203f4fd9-bfcc-4cd3-a9e3-630b475919af	native		West Palearctic region, East Palearctic region		
bdf6ad71-9363-4e79-ab7d-d2eba726367b	native		Neotropical region		
f9f0223b-f4c2-4f71-9d95-0a10a9f6a384	native		West Palearctic region		
3ea062ac-0ebd-45b8-992e-77be5ef84f20	native		Australian and Pacific regions		
692b1e25-3aa9-4f1f-bc04-799be60a69ea	native		Neotropical region		
41442650-bd8f-4c19-ba19-922e79feca19	native		West Palearctic region		
711c67ee-d4f6-4e17-bd32-57c39778d40c	native		West Palearctic region		
c70e8c5e-01f4-4c50-bb4c-f4bc39943c5e	native		Afrotropical region		
4d3c70f5-9779-4973-b6a7-0951a69d211b	native		East Palearctic region		
205c5e92-139b-4772-988c-7ef039897af5	native		Neotropical region		
00408494-c1dd-40e3-9534-15980f59db19	native		West Palearctic region		
6560c7fc-a640-4334-aa70-31006858f4f5	native		West Palearctic region		
476a303a-2e84-4ff8-ad79-2422fd77e7ee	native		West Palearctic region		
38521c80-4d3b-4067-ba12-63c7da6e425c	native		West Palearctic region		
aa0cfe0a-722c-43fc-b7e6-3c104c5f9c08	native		Australian and Pacific regions		
701d4fde-ba7d-41b8-8e8c-ca18907eb52b	native		Afrotropical region		
25044357-6c52-41f5-abd3-cda9e6110487	native		Australian and Pacific regions		
2b9ea34d-c97f-427b-a1db-3da367d0e71a	native		Neotropical region		
f0440bdb-9ff3-456a-a52f-2cf5de577fd1	native		Australian and Pacific regions		
6cac9c7e-5c11-4ff0-9cde-668a70ded488	native		East Palearctic region		
bd67b253-199d-4cee-813d-c28e95a4a5e9	native		Neotropical region		
72621a12-90b3-4060-b51a-10b8ed58fb2d	native		Neotropical region		
298cc3da-a84a-4d93-bdd1-4eac6de16305	native		West Palearctic region, East Palearctic region		
fbf7360e-05b3-4f05-b758-23a123b6b8a3	native		Afrotropical region		
874657d4-339d-4094-bf13-8bfc6688692a	native		East Palearctic region		
29b916fb-2564-476d-ad68-64b2f533df90	native		Neotropical region		
afead176-0971-4168-a37d-b8b2fb8f5827	native		Nearctic region		
cdcf792d-e456-4bef-b062-8b7fa6f0bf19	native		Australian and Pacific regions		
b8c5a0d0-c9f0-474c-80bd-e5f731268293	native		West Palearctic region		
d796f0ce-d1b6-4477-8329-5d400016445b	native		Oriental region		
1698f8bf-7469-4d39-9889-854290b72f58	native		Afrotropical region		
321dbdbc-3de9-4b14-ad29-3bcebc416bbc	native		Neotropical region		
c7f5a843-182b-48aa-b8ff-1d03fe824c8f	native		West Palearctic region		
ae15e3ad-eeb4-43c1-af35-4b8dacc885a8	native		Australian and Pacific regions		
d1c12ff1-2188-4381-bdfa-39fdc841e6c5	native		West Palearctic region, East Palearctic region		
44fbfc27-e8d8-4cd0-a708-a8b9d97e4304	native		West Palearctic region		
e9a68b92-6027-4967-9531-bf05ccfe28d8	native		East Palearctic region		
49e237d1-0358-4d14-a830-9b66ab10f12c	native		Neotropical region		
e7f41263-4ea9-4bfe-b447-d88383ee6464	native		Afrotropical region		
116908af-3168-41b7-9fae-f59454b04693	native		Afrotropical region		
ce358419-b62a-4fd1-b52f-8b791d112ba7	native		West Palearctic region (fossil)		
6663587e-5afa-4311-86e0-b66bf99298c4	native		Oriental region		
a5ec39fb-1529-48bc-b6ec-c119aab2e1cc	native		Nearctic region		
300e98a1-a188-48c2-a76e-20723cd8a270	native		West Palearctic region		
b262cde4-a526-405b-a490-4577e8740311	native		Neotropical region		
3a1c9b0b-0b20-4df9-aa8f-2fbd6054e8ed	native		Neotropical region		
bfb8db6a-ed87-4c73-a1e6-a0e1b8c585f5	native		West Palearctic region		
c44bd076-6949-4dbe-8361-dc941fd98dfe	native		Oriental region		
fe84933b-9c3a-4a61-9e24-9ffa022ae3eb	native		Afrotropical region		
de805fa5-9e9f-41e2-862d-6a75e3e32d69	native		Neotropical region		
2b3be469-1035-45f3-95a5-b4d924601f25	native		West Palearctic region (fossil)		
6f3c5c2f3d7dc8b2736f2ca5d829ce2c	native		Neotropical region		
34929588-6fa9-43df-bde6-f88e26365800	native		East Palearctic region		
563c902c-6d04-4434-9e57-dcb35d1d0671	native		East Palearctic region		
08e97e80-6e50-41d7-9a0e-8122fa581fc2	native		Neotropical region		
0a9743e9-8cfa-40e4-bfee-b59aa8b6ba6c	native		West Palearctic region		
e0bb41c2-ff1f-4ba8-8b3d-4a4fdc4699c6	native		East Palearctic region		
c3940e7f-0ee7-4695-abff-cb85f578879b	native		Australian and Pacific regions		
8be9a981-979b-4028-a039-3ffb8705bd31	native		Neotropical region		
847d4307-97cb-420f-9afc-95a23df9572b	native		East Palearctic region		
bdb90fd1-1a49-496d-ae48-5b8b1a402579	native		West Palearctic region, East Palearctic region		
82a56fc8-e096-4b4b-895c-05641dbd94a1	native		Afrotropical region		
0b15faa2-b1fd-463b-b179-ed31df1b78e9	native		Afrotropical region		
17353177-9c1e-4fcd-b1dd-9b1bf80e316a	native		Australian and Pacific regions		
5d5657ef-3953-48e0-b3bb-23471e56648a	native		West Palearctic region		
2fbf3e37-cb21-4432-a9e5-e9aacb2440d3	native		Afrotropical region		
703ca028-acb4-429b-b701-89025e2a94e8	native		East Palearctic region		
abdb9a41-eb2d-465b-b986-c50c47249700	native		Australian and Pacific regions		
97d0ceb5-07c6-413a-bf61-c4aa5aae3cdd	native		Afrotropical region		
4f6b1435-b5d8-4032-8862-882efa2b9c35	native		Neotropical region		
d7fdc370-1dd5-44ee-9ff7-a6b78ebcfdbe	native		West Palearctic region		
2df41ac2-618c-4187-98bc-73396ce9d305	native		Afrotropical region		
43bee33d-7a1e-4744-9b99-875ba2ff65e8	native		Afrotropical region		
757732a4-4896-4a2f-a1dc-adb734c16fb3	native		East Palearctic region		
1e617813-7bc4-4c77-a7f0-91379337addf	native		Afrotropical region		
d1aa28f7-e0e7-4b7a-a0c8-901e2aac44c4	native		Afrotropical region		
215f114f-36b6-4897-bda5-85cfb64cc30c	native		East Palearctic region		
f606587e-7d37-4beb-885b-3a3081038d18	native		Nearctic region		
7db5e0d3-5fe2-479e-84e3-27f8ce4f4058	native		West Palearctic region		
30db5718-906f-4647-8c77-cad807a98d1e	native		West Palearctic region		
f7f7caa4-0e31-4e22-8e9a-8ae5a0b491aa	native		West Palearctic region		
31cf389f-dfe6-4621-81aa-863ce0bf6156	native		Neotropical region		
5c04ac74-d5ef-442c-8650-9559553f2013	native		Neotropical region		
6140651b-236c-4d80-a1cc-75027fa57e30	native		West Palearctic region		
e1b1acfb-53ed-4a48-81a3-293af873cd02	native		West Palearctic region		
c9e4278f-360f-4fa0-87fd-012f346b3df9	native		West Palearctic region		
f2fc484e-afa5-4426-b102-bc18f18da3bc	native		Nearctic region		
82cd2d2f-f8a2-455b-9ae8-faa21ca1520b	native		West Palearctic region		
6b8693d2-fd7a-4262-81dd-79266c268f4e	native		Afrotropical region		
113148ce-41e8-4a78-baab-743e01e3dcdb	native		West Palearctic region		
0a4af822-29d5-430c-b471-ceb700334100	native		Neotropical region		
60389dc1-5524-44a2-a272-4c9399c994cd	native		East Palearctic region		
f72c2f30-39d8-4f54-ac94-669072481856	native		Neotropical region		
38b6ffdf-aced-4aa5-848b-34ea017b5358	native		Nearctic region		
b853c0f5-56f9-40c6-874f-9893c0ee4ddf	native		Neotropical region		
91333468-6ea5-4b0e-a043-56eb52116215	native		Australian and Pacific regions		
d3bdb950-20e9-46fd-9dbd-d9411474930b	native		West Palearctic region		
61f40094-a341-4fb3-9619-6d9dff9ca074	native		Nearctic region		
f2b13896-1c8c-47c5-a8d1-d2c25504d1d2	native		Australian and Pacific regions		
71546527-e8ff-4d5a-a9df-b52aa49fb59d	native		Nearctic region		
5e8c2fdd-e463-4af2-a5b7-cbd4bccee12b	native		Australian and Pacific regions		
a13466b1-5bca-4773-882f-1b4927cce732	native		West Palearctic region		
8c5a23c1-b753-4234-9d81-e891c0380d69	native		East Palearctic region		
3be2ca22-660c-4e26-80b1-a55cb9b20d8f	native		Neotropical region		
724ab16d-b5ed-408a-8ad7-dced6a9101f7	native		Neotropical region		
9bf21103-e282-4f61-9f4b-872c062c02d1	native		West Palearctic region		
d43faa77-89ba-43b2-b898-5484453ce88f	native		Afrotropical region		
0d93e55d-cc3f-4369-a9e1-0f332adb6b26	native		West Palearctic region, East Palearctic region, Nearctic region		
168aa357-8919-4b77-8afe-588e18c58896	native		Neotropical region		
3b3f2d0a-5fef-4b0e-b7ef-5464f6fbb873	native		West Palearctic region		
f8736474-5abc-41bd-bdc4-ac431afe9ec1	native		Neotropical region		
e92dc450-78b6-434e-aecf-5c85ca3107b1	native		West Palearctic region		
f4a9fe60-9591-479f-9bf1-e3da34b39084	native		West Palearctic region		
5781ba48-a2bb-4877-94f9-fabdcf75a0de	native		East Palearctic region		
6e959191-5b80-4c92-a3f5-705d6e9049bd	native		West Palearctic region		
0d3749f1-9333-403d-a0ab-15646e5e205c	native		Oriental region		
1ddc8bd9-db4c-4125-baa9-c93657b4cf9a	native		Neotropical region		
4d852435-49d7-4129-9601-76131c9d2966	native		Nearctic region		
819f128b-2bd3-4237-b04e-45cff022295d	native		Oriental region		
597b3939-4a4c-4691-a460-4624de1f6852	native		Afrotropical region		
eeffe5d7-0ab0-408f-8b84-9b5f6d68841e	native		West Palearctic region		
c2e2b72d-ee31-42d2-9dee-246d28399877	native		West Palearctic region, East Palearctic region, Nearctic region		
f306ef4b-a1f3-4b7e-a1a3-ff9d06bfb537	native		Neotropical region		
3fd6f3e3-1e73-4ee1-923f-e154cdbecb2d	native		West Palearctic region		
51b2d587-ce96-4fbf-a30c-2f75148c034c	native		West Palearctic region		
6b83ca4f-35c3-47e8-a3ec-3648dd8e7d2e	native		East Palearctic region		
65bfa15a-b58c-49bd-bd1e-ebc2e5ab5aad	native		East Palearctic region		
fcc1f7e9-73e4-4f51-8c5c-33d0c24ad2b5	native		Oriental region		
bd05719c-6285-4fee-9df6-3ff1b74b91fa	native		Nearctic region		
0b3af148-147c-4a50-995a-df0766c23b3f	native		West Palearctic region		
6794f775-4abf-468d-818f-83b7ebf45a8f	native		East Palearctic region		
9bbb5be2-1d72-43f3-8465-ed4b2e17f4f6	native		West Palearctic region		
3e306eef-2046-477f-af9c-f0223156a1ba	native		East Palearctic region		
2a7c9de3-115a-4754-becc-fb4808d7c76f	native		Australian and Pacific regions		
35937d6a-6593-4c04-984c-69dddeb31f85	native		West Palearctic region		
20c7a951-19c7-4b88-8727-cfeaa69c84e8	native		West Palearctic region, East Palearctic region, Nearctic region		
c61efc60-036b-40e9-b435-1dd99c3f7d0b	native		Afrotropical region		
685eb6f1-1421-4035-9e6c-e07a7476f6ba	native		West Palearctic region		
8eb75ef5-895b-4aa7-bb1d-644e1abdca5a	native		Neotropical region		
3c984d40-3232-4c10-a477-e4959458c13a	native		Nearctic region		
8b28f574-9720-4c01-8fe7-efff8baa59c9	native		West Palearctic region		
48d87af4-e375-49ef-b259-53e459740534	native		Neotropical region		
c59137d2-17e1-4c2d-895f-1fa965e68128	native		Australian and Pacific regions		
05ec06b8-7413-4f4c-b1dd-dbf6ba4fdba7	native		West Palearctic region		
bb6227b1-dbdf-47f7-83e0-17d4dbb12396	native		East Palearctic region		
77a85976-b412-4029-ab8c-de69331617c7	native		Australian and Pacific regions		
9d6c65db-0e82-4362-81e1-3b3dd8c46da6	native		Australian and Pacific regions		
bd934d0d-d2c4-439b-892a-524006de03b5	native		Nearctic region		
69375339-557a-4a93-a128-8a5fddbcf373	native		Neotropical region		
92aa60ab-0d61-4602-9670-cc8f88f3da3a	native		Australian and Pacific regions		
d99bb489-1438-4708-8138-dbbbcf2fac9b	native		West Palearctic region		
557a360c227ac32b5001df23668b7c94	native		Neotropical region		
439d24a4-3e90-469d-9381-7c0b3cc4edac	native		Afrotropical region		
21081276-e256-400b-88d5-5f320e602457	native		East Palearctic region		
2ba2fecc-7650-443d-8c57-88f078142087	native		Afrotropical region		
845cbfa9-dea3-40ee-9d5d-0164c0c283ee	native		East Palearctic region		
cd60d253-c2a2-4e4b-a016-6df1190cff93	native		Nearctic region		
47940381-5a82-4d04-aa83-a1b1149c948d	native		Afrotropical region		
3a19f68a-ae9a-4bea-89df-0ef25e908c7c	native		Nearctic region		
3be4a8a5-b08c-4793-a1db-fea2de6394c4	native		Neotropical region		
a18861f7-1482-4b6e-bcdc-8e7604ce9974	native		Nearctic region		
993389b3-7035-4010-b6d3-6d45ecbbde4a	native		West Palearctic region		
cfd56c47-fadf-4acb-9e85-e86a0a5c8ced	native		Australian and Pacific regions		
e721c149-39de-4d9a-bf91-07c53b2f6d00	native		West Palearctic region, East Palearctic region		
c2b2cb42-37ab-4800-ae7e-42571cd807b0	native		Oriental region		
de16becd-4ed2-4729-9888-dec9b7116fb2	native		West Palearctic region		
9a69675d-f329-4b51-8346-4d20d2d6f7cc	native		Oriental region		
22bc7db9-2fa1-451d-87bd-d8262b231dc8	native		West Palearctic region		
acbda507-1a05-416e-8e71-75e4d1f91967	native		Afrotropical region		
9a081ced-92ab-48ed-8f68-32cff4c4346c	native		West Palearctic region		
f7640fec-bd3f-463f-bb33-9bae504e38c8	native		Afrotropical region		
7bcd6481-b3df-44dc-b1fc-79ab5dbfca3b	native		East Palearctic region		
ff15644c-cc5a-4537-bad5-06fd3e72cf7f	native		Australian and Pacific regions		
92298c12-9952-4d02-83ff-3a9073612ffa	native		Afrotropical region		
79c2abfc-0923-4288-bdb8-edcb42018a39	native		West Palearctic region		
4ce7c797-e1a0-4aec-8817-3de90a51eda4	native		East Palearctic region		
6e8938ae-58de-486b-a2e7-c5cb84feeb20	native		West Palearctic region		
fac1815f-03c7-4f88-ba6e-46e29eea5ca3	native		Afrotropical region		
f6748e64-cf2b-4e69-8c50-98c85de5848a	native		West Palearctic region (fossil)		
bd5dca61-7b9e-440d-b7ef-f1b6a0a1d12c	native		Afrotropical region		
7c45251c-cc97-426c-b48f-1129d0bf4348	native		West Palearctic region		
e9163190-1680-4692-8c2d-14fc5bd967a4	native		West Palearctic region		
d18a754e-1323-48e9-ac68-3664fd40d0a3	native		West Palearctic region		
e4f327f7-3780-41fb-83b9-d74bb8ab10d3	native		Afrotropical region		
8c81c479-794b-40c3-81b4-9f01069a4feb	native		Afrotropical region		
d9dff701-7180-42aa-9073-000215c54df6	native		East Palearctic region		
08e3464e-480e-49e1-9d22-8a01b16ce4f8	native		Afrotropical region		
c577c338-7b08-41f1-9cf9-e93ae1df4b1b	native		West Palearctic region		
c1503beb-1a2e-40be-988f-b4ec232d0038	native		Afrotropical region		
31335c65-465a-49ab-92e7-bbc39c03ed6f	native		Australian and Pacific regions		
e471dc88-59db-4729-981a-5ac31e0a6bae	native		Oriental region		
d60d9d8a-05f1-46a8-b39e-31ec7243f76c	native		Neotropical region		
16618fa7-1f2e-48bd-86c6-66fe32cd97ec	native		Neotropical region		
ac0bcb1d-caa5-415b-a29c-dbe70d2a09cc	native		West Palearctic region		
5af84828-4052-4c95-9367-43633410f425	native		West Palearctic region		
6eb3f59d-65a8-4337-a59d-a9ad6f0514c7	native		East Palearctic region		
b9eba097-acdd-4200-8af2-aca39ec43168	native		West Palearctic region		
76cfdecd-f77b-4b04-9b62-65101540cd8d	native		Neotropical region		
5eee23e8-fa68-4136-8809-e92ff94b00c1	native		West Palearctic region, East Palearctic region		
769e89fb-b6b8-4b67-846b-87adb62f11db	native		Nearctic region		
7594030d-9381-48e0-a5e9-23608c550a31	native		West Palearctic region		
8573e687-b455-4de6-af00-1f05a2f0fc4a	native		Afrotropical region		
ca026def-5f93-4431-be7a-fbff39a76a97	native		East Palearctic region		
dd3d1627-500d-48d8-8394-a670b24d4f1a	native		Neotropical region		
025fe5f1-3353-4286-9545-68de6ba23873	native		Neotropical region		
be4f876d-fbdb-4f3b-a9b2-ab7d3bc701b1	native		Neotropical region		
fa645970-1bcb-419e-9e0b-c01097ebaa09	native		Neotropical region		
89d53680-e6ad-4e90-a1f2-0ad8cef0b1e8	native		West Palearctic region, Afrotropical region		
15371960-9514-45ce-bc39-9fc5c8e242b9	native		Afrotropical region		
2f75ec8c-6bea-45f8-a1d0-8bed86792426	native		East Palearctic region		
cdb4839e-5101-4f53-adda-254a00d33b4e	native		East Palearctic region		
b9d83cb3-1fb3-4ca0-bdeb-f014229c148e	native		West Palearctic region		
9b93d48d-fc33-4568-a55c-45d175eae358	native		West Palearctic region		
10dfb0fa-0976-4043-8ae9-e44700ae74d3	native		Nearctic region		
0b8482d5-5d3a-4b38-a5cd-7b20d2762549	native		West Palearctic region		
b5a87b4a-bb84-4958-9a94-1e5773b9ca22	native		Australian and Pacific regions		
63b24ab3-bdf0-41bf-a80e-0bdf6cd1a0d6	native		East Palearctic region (fossil)		
1d88a521-5c91-47b9-a99b-ec3e19388bc2	native		Neotropical region		
3519889e-3367-4d0c-a58c-cddffd81d1f0	native		West Palearctic region		
af7d1118-955d-4623-81e8-10e5822d1bde	native		Australian and Pacific regions		
e1ab2b2d-e70f-4dfe-82b6-dc483f99f505	native		Nearctic region		
6a6402ca-ac85-4539-9a70-f4ca8d41d68b	native		Nearctic region		
0ff2cfa4-61a5-4608-8842-88e50507a368	native		Nearctic region		
3173813d-04ea-47fb-b755-eb64cc36eae0	native		Neotropical region		
a87bde67-7c02-4a35-bfef-3801ba36ccbf	native		Neotropical region		
f13bf182-ea48-4192-a87e-56122c06d607	native		West Palearctic region		
c169e003-2c73-45c7-b3f2-bb7be5e05a23	native		Neotropical region		
1d48a8f0-adfd-45c0-98eb-be12d04ba5cf	native		Nearctic region		
4f9c4dd1-09c0-4c11-8bdb-783ee34ed36d	native		Nearctic region		
59608249-2ca5-495c-bc98-bff74444c4ef	native		Afrotropical region		
444f9ca7-aae5-4539-9b50-dea9fd920f29	native		West Palearctic region		
d0bf18b1-7825-4700-af86-423638147523	native		East Palearctic region		
0d284870-b77c-449b-9873-ddd38c01512c	native		West Palearctic region		
a3748a12-b6fe-4ed3-a84a-e9a847622502	native		West Palearctic region		
d736f8e1-56c3-4578-944e-8ef2e16dbb25	native		Neotropical region		
9cef30fb-24d7-4dab-828a-7728917d80b3	native		West Palearctic region, [Nearctic region]		
026d3210-c884-488b-a2b8-7e330f532318	native		West Palearctic region, East Palearctic region, Oriental region		
01802bca-d233-40c3-ac85-ccf305832d78	native		East Palearctic region		
4de1b51c-74f4-453c-81f6-8c5588fea8cc	native		Neotropical region		
a363817b-87f1-4f97-8d39-4ca45b01d317	native		Australian and Pacific regions		
de8519e3-1afb-4273-96b3-ae0e99a773f8	native		West Palearctic region, East Palearctic region		
ced8c0b3-ced5-452a-93d2-191b244d30ec	native		Afrotropical region		
9c39c3fc-2bbd-4c57-896f-2e5ce6df100e	native		Nearctic region		
1c79c9ae-54f1-45c0-b71e-7507a191a616	native		West Palearctic region		
5761d688-136d-4e64-b453-a8f0d08e8ece	native		West Palearctic region		
2470071a-51f4-4fe4-bda7-e515781818a9	native		West Palearctic region		
f4d5a93b-9420-4c00-8502-2548f751e8ae	native		Australian and Pacific regions		
3b027616-38c9-4c8e-bea6-78df7885ff70	native		East Palearctic region		
456d82bf-1b6d-4030-a2db-1a2feaee651d	native		Neotropical region		
4a12829b-a590-4625-a2fb-fb1916658af0	native		West Palearctic region		
72073b12-c37c-4f11-af10-8612f2a431aa	native		Oriental region		
0a0188ea-0a8b-40f8-8550-381de66ba571	native		East Palearctic region		
2778c19d-f9be-421c-ae7a-bef3d5534492	native		Nearctic region		
6cf924d2-adf1-405d-8486-6dab57faf6cc	native		West Palearctic region		
8a869de7-6629-49e4-9522-815a880736f6	native		West Palearctic region		
7dcb7239-3828-481f-a94b-8cfe3d7e130b	native		West Palearctic region		
3d007401-0c54-4eb4-b3a6-b3ce2e1496a5	native		West Palearctic region		
139989f0-96d1-434e-ba2a-c356d9ac8ae0	native		Neotropical region		
664c6968-fb2e-470c-9d08-e9556bba4a75	native		Neotropical region		
df8258ba-89af-4a4a-9a6b-e8afcb130702	native		West Palearctic region		
743acb0d-90de-4eb0-b42a-31396e64a324	native		Australian and Pacific regions		
dbbfe841-d4be-457b-adf7-b49506a3eee7	native		East Palearctic region		
1afb8973-6e92-4214-9a7c-0344ffb331f5	native		West Palearctic region		
ef29eeec-68b5-4d9d-b298-262d9235e35c	native		East Palearctic region (fossil)		
7dbd6c85-f2fe-41e0-bc54-6e4d8e9a16f4	native		East Palearctic region		
fc0742e4-3068-438f-ba51-4c95eeb6bda1	native		Afrotropical region		
ab3c4806-be5e-4a6b-9d84-8d45bdce9944	native		East Palearctic region		
b9e3fc69-acec-4f4a-ac6e-78804e95fe52	native		Neotropical region		
dccc7411-5334-4223-854d-ca9de2427def	native		Neotropical region		
374a15bc-a352-4c89-b727-1f33ed331467	native		Neotropical region		
a99a132e-1e3b-47b1-89b3-cc643c6d54e3	native		Oriental region		
c3d3c451-9df1-4db9-b80a-d346e5e64897	native		Neotropical region		
dc71a85d-777f-4bb0-97dc-7fcabc7c2b6b	native		Neotropical region		
94e09342-a962-4d87-a1fa-92df89542975	native		West Palearctic region		
ddbc6e9f-25d5-4e24-ad3e-705eb2b6b217	native		East Palearctic region		
db5f8f73-1056-48a5-937e-3d2d7bdb0c0b	native		East Palearctic region		
47570a3a-0f43-4591-83fc-2412652725f3	native		West Palearctic region		
b399cd41-64ee-499f-be6d-d43f67a8d343	native		West Palearctic region		
d8eefca2-eb4b-4c56-baaf-ecf2c81bf740	native		Afrotropical region		
637b4510-bc18-4029-8287-c863994036bb	native		West Palearctic region, East Palearctic region		
52222353-791b-4e32-aaf5-4867a0579d3d	native		Afrotropical region		
2cc9629c-9675-4521-988e-873b284157a7	native		Australian and Pacific regions		
e2d103ba-b21e-4f78-9ae5-ba212703ecb9	native		Oriental region		
4de45195-7e98-4e67-ab94-d01c8688f879	native		Australian and Pacific regions		
1d296a4c-c3d4-43e7-90c6-eeec01576a6a	native		West Palearctic region, East Palearctic region		
70e01bda-013d-4e92-97fd-c71c412844c9	native		West Palearctic region		
9c7752a2-5a17-4e5a-a68a-b540dcb664fd	native		Neotropical region		
76e927d4-560c-4d2f-a2a8-472503cc21ca	native		Afrotropical region		
e954111b-d15b-4cbd-8ad4-b14f3c9ee7af	native		Australian and Pacific regions		
a9d8ef12-af4a-4b25-a5a5-f4a4e6554d8a	native		Oriental region		
01c8d1b0-d671-4e41-87ee-622d56417e30	native		Neotropical region		
999c0778-3f98-44c9-966a-0a2585b6f73a	native		Afrotropical region		
4f481ac9-1162-4479-91dd-0c0b60cd5f35	native		Nearctic region		
8930e147-46c4-4ca8-8fc0-7219cf1696e5	native		Nearctic region		
674d82f1-34c4-4c44-a725-e97465bc79ea	native		West Palearctic region		
72a29855-632a-4a11-8f13-5ea27350ef6a	native		Neotropical region		
301a4026-bc11-4ade-bf8d-b44901d1401d	native		Australian and Pacific regions		
20c22954-6bc8-44d8-8a2b-830eea874c67	native		Neotropical region		
c87086a4-7d1b-4dc9-8ccd-a49080fa49f3	native		West Palearctic region		
18b72871-f476-4e65-a7b4-005f3abf5b5c	native		West Palearctic region		
5aeeb674-90d4-4ea8-ba7f-28724bbab7d2	native		Neotropical region		
ff9e351c-9881-4efe-8620-177a29219209	native		West Palearctic region		
ad297bcc-0b62-4b26-bba4-800677c120ad	native		East Palearctic region		
81f3fa51-f74f-4708-8fc7-e9cb974f6451	native		Nearctic region		
b49c4a43-a588-4369-b183-a7e1fc961077	native		Afrotropical region		
0a64b0d9-05d5-4449-9586-b5ff8c4264c7	native		Afrotropical region		
6dd181a0-54a8-4806-b0bc-2da99644e4ab	native		Neotropical region		
51313505-50f4-4c7a-adfa-955363273cb5	native		West Palearctic region		
79905db7-4e41-4e9c-b8c0-27f2960252e2	native		West Palearctic region		
92fed8ec-c7fd-463f-958e-cbde8519e06b	native		Afrotropical region		
49e36daa-9308-4222-a6aa-9cc7459d06e9	native		East Palearctic region		
1ce1d734-c850-4430-b99d-aaef541a1ca4	native		Afrotropical region		
1681dcd3-f556-406d-ad42-f33d2ca2b386	native		Neotropical region		
cb508524-0a6a-4b36-8ad6-cddeefaa4f84	native		Nearctic region		
294a557ed26f9d1945b68dc0261a4c91	native		Neotropical region		
1d7669c6-ad07-42a2-883a-82910f245e36	native		Afrotropical region		
5c6359d1-4f93-4dd9-9ac8-ac111c852bda	native		Neotropical region		
64f358b8-8515-4cf8-a7a9-dad8136fd9ff	native		West Palearctic region		
e3df4124-2b0e-4a1d-a4ca-de9c7f527c13	native		Neotropical region		
76f75ec4-4e87-4422-9028-35f191931091	native		East Palearctic region		
9703d4c2-8a63-4369-9436-05ef320e0de7	native		East Palearctic region		
54019a8d-cc32-4485-a360-c4dd96914980	native		West Palearctic region, [Nearctic region]		
fca22581-15f9-4947-a169-68207e022419	native		East Palearctic region		
802aa5ec-93e0-4691-a4e3-8d317ff69bbb	native		Neotropical region		
57921577be9d54487c97f4565d05790b	native		Neotropical region		
b23ce3a4-bff1-41e6-a168-b01e26154a6b	native		West Palearctic region		
f905a270-3b2e-4b89-8f6b-fc9c79b04dcf	native		Afrotropical region		
e6e1d3be-a6b7-44ac-96e5-1fc6c5297d95	native		Afrotropical region		
a2dbe5d1-2ac4-4c9c-a623-1fd7203f67bf	native		West Palearctic region		
bb4db1c7-3135-41d2-ac3b-66ac9fa75b9a	native		West Palearctic region		
40a3ec97-a874-4d82-a758-b169ee4923f6	native		Oriental region		
ba913589-81f2-47ff-87c2-b38c4be7f40a	native		West Palearctic region		
96b3ecf7-b423-422d-932c-f6596c44a87b	native		Australian and Pacific regions		
96123a05-09ab-43fc-abda-d37539d83e54	native		West Palearctic region		
08a30d55-61c0-4138-9f37-c930c89c1de0	native		Nearctic region		
3c3bd739-1a12-46a1-9498-907adf93c474	native		Australian and Pacific regions		
99b84ced-3420-404b-98be-99cf158f5236	native		Afrotropical region		
8974a4e1-6bb5-4695-86fb-aa53e6b50192	native		West Palearctic region		
cd2e2cc8-03a8-4ab3-8afd-018eda16dea2	native		East Palearctic region (fossil)		
e8926e95-1284-47a5-a00e-4370d9dda552	native		Afrotropical region		
