scientific_nameID	parent_nameID	accepted_nameID	name_usage	unacceptability_reason	rank_name	taxon_author	unit_name1	unit_name2	unit_name3	unit_name4	geographic_value	origin	referenceID
cae9b735-31c4-4618-a171-af7fc0334cbb		eae8aff5-e3b0-4c6a-af0d-6eede221f7be	unaccepted	other, see comments	Species	Meyrick, 1934	Nepticula	melanospila					ba236af8bfa55325a7fd22e37466734f
c908e20b-ed1f-4ab3-8efa-774faf03410f		b84fc98d-ac95-47f5-bfed-a0ea95605e8a	unaccepted	other, see comments	Species	Wood, 1890	Nepticula	torminalis					ded0f3aee0fc4444169ed6597ec220a5
091865e1-2bb4-4a3a-9244-eb5aa37ede7f	xS		accepted		Species	(Klimesch, 1948) van Nieukerken, 1985	Ectoedemia	gilvipennella					4a462f6ae1337a09977b868e3af6353d
13a0a0c2-c660-4255-86b4-265d3a085dbc	x3C		accepted		Species	Puplesis & Robinson, 1999	Opostegoides	flavimacula					cad76d90bde028311fc995115e990401
252fe596-7faf-4b10-b9f7-5e44d9e2f65b		af233389-fd8c-46e7-b19c-9c6812222d43	unaccepted	other, see comments	Species	Frey, 1856	Nepticula	argyrostigma					3b7c5c8de0f76b3461b8174e975bfa9b
b5e6d606-3c34-4b15-89d8-a1c977be2df4		c2e2b72d-ee31-42d2-9dee-246d28399877	unaccepted	other, see comments	Form	Skala, 1933	Nepticula	salicis					629ddb3195a12c5a5cd0dc887ca25a9c
bb6227b1-dbdf-47f7-83e0-17d4dbb12396	xQ		accepted		Species	Kemperman & Wilkinson, 1985	Stigmella	alaurulenta					af8296be8db3f11e9426417960ec0883
788d8b73-523e-4209-8f5a-162b903f49d5		20c7a951-19c7-4b88-8727-cfeaa69c84e8	unaccepted	other, see comments	Species	Zeller, 1839	Lyonetia	argentipedella					aa4f324af3c86bd194c23142ed332c3f
89a496f0-337f-4244-8472-dd823d32b77d		4461a747-0ad5-4488-a34b-853f2b419292	unaccepted	other, see comments	Species	(Puplesis, 1984) van Nieukerken, 1986	Ectoedemia	permira					688bd9af622090723f71ec5ec7881799
abeb7dcb-399b-4619-bbd8-b2070c1cee02	xQ		accepted		Species	Puplesis, 1994	Stigmella	motiekaitisi					72362453da49dd22742401b32d704f4d
ae2bb1b2-c515-4ae1-82ca-d164f47dcbeb		02b39bfc-558b-42a6-8d64-9d3a0c4531c8	unaccepted	other, see comments	Species	Hering, 1932	Nepticula	mali					3a345e6f8c017cb6d37509da31ae3ab9
11f8fc51-35d5-406a-8dbf-8ea41635ff9f		2050900d-abda-4c8b-b942-a30d5f325df7	unaccepted	other, see comments	Species	(Walsingham, 1908) Rebel, 1910	Nepticula	micromeriae					f5d439a203841cdbe5071f3870fe05a6
6560c7fc-a640-4334-aa70-31006858f4f5	xG		accepted		Species	(Zeller, 1839) Zeller, 1848	Trifurcula	immundella					bb2d1af8598edcf65a1370e984c81ccc
d5c4fc1c-fa00-460d-be18-71a4c9ca1205	x32		accepted		Species	(Scoble, 1983) Diškus et al., 2003	Fomoria	portensis			Africa	Native	2a25908f8b87f957d56caef8b5ffb546
d74ded045a888730dcb467a8269d189e		2df41ac2-618c-4187-98bc-73396ce9d305	unaccepted	other, see comments	Species	(Meyrick, 1911) Scoble, 1983	Ectoedemia	grandinosa					2a25908f8b87f957d56caef8b5ffb546
0540d2d0-4819-421a-b070-6bf88ada29dd		2df41ac2-618c-4187-98bc-73396ce9d305	unaccepted	other, see comments	Species	(Meyrick, 1911) Diškus et al., 2003	Fomoria	grandinosa					1b3d5ad83af60450f9c2de99fc7ac22c
467c2135-99a9-412e-83cc-fcf3d660f9bc	xQ		accepted		Species	(Meyrick, 1913) Scoble, 1978	Stigmella	ingens			Africa	Native	5749c56c16bc319811b63b7bc80494bd
34457be1-2119-4f8c-a96a-750d98c99f20		99cceba0-af28-4bec-aa78-b740556870a7	unaccepted	other, see comments	Species	Fuchs, 1895	Trifurcula	confertella					cafc17caa961e12a090fdcad12fe580a
f694ffbe-c80c-4ff2-9c14-2cc65237224b		113148ce-41e8-4a78-baab-743e01e3dcdb	unaccepted	other, see comments	Species	Meess, 1907	Bucculatrix	antispilella					4308c1c503a9c29a27c2007db6970ece
f4b8c9d2-a5c8-4b81-9f25-b790e0fe127f	xS		accepted		Species	Puplesis, 1984	Ectoedemia	ivinskisi					2e51431432032f2027cfa61d3b6ea445
85f7fb93-185e-44a3-be04-3dab1346452a	xL		accepted		Species	(Meyrick, 1906) Puplesis et al., 1999	Pseudopostega	frigida					681ae072fbe01a9ca1e54d526673eb33
6b11eb47-f8ee-4d7a-9acb-7ce53f3543f5		1ed10c88-bdbb-434e-80d1-7e355f928f71	unaccepted	other, see comments	Species	(Hering, 1932) Vári, 1944	Stigmella	ulmicola					3a345e6f8c017cb6d37509da31ae3ab9
98a79559dbed934a2bc025cdd2f9472c		c52c76f8-cd70-40f5-8dd6-5d818befae95	unaccepted	other, see comments	Species	(Bradley, 1965) van Nieukerken, 2008	Ectoedemia	ruwenzoriensis					d0c0587067fe2d133ee09b8c9fc30f01
be48ea87-85e8-4437-aaa7-4c24e8cfb374	x34		accepted		Species	Turner, 1923	Opostega	brithys			Australia	Native	028b58bb2ff52e1600efd9289cfaf109
a57570d7-29c5-44c5-9860-11e8f0597e3b		43c7ba56-f652-403f-8904-e14e8a24b770	unaccepted	other, see comments	Species	Grønlien, 1928	Nepticula	vossensis					f5c75e2cb29fa939f6539d9074267ab5
5d3ce6e6-e798-4882-9795-80c1b8479466		defec7f4-7fed-49f1-8aac-e3fc8bdcc9a1	unaccepted	other, see comments	Species	Hirano, 2014	Stigmella	gracilipae					c70597d0eb88dfc8fdf0043af7a05925
76cfdecd-f77b-4b04-9b62-65101540cd8d	xQ		accepted		Species	(Forbes & Leonard, 1930) Newton et al., 1982	Stigmella	gossypii					75f8dd18922be3fa84c75a72eb7892ee
e4bd319d-22a9-4c20-b86f-5a86ab2c6c21	x38		accepted		Species	(Scoble, 1980) Vári et al., 2002	Acalyptris	vumbaensis			Africa	Native	6952afb9102200a43a3b5528fefb449e
e7ecdf0b2b382a6b8ce7e2cd53219126		8f043b97-449f-434f-ae3d-9088f5858ea3	unaccepted	other, see comments	Species	Meyrick, 1913	Opostega	praefusca					b32d1d89065f4110dc9fa7d6fe7a6ae3
45d4877c-0e7b-41c7-aaea-4c4357de8db3		811e9889-8936-473b-a801-b4e2494d99d2	unaccepted	other, see comments	Species	Vári, 1955	Stigmella	lanneivora					ef7115451b4088a793cb6798a2b50a10
35937d6a-6593-4c04-984c-69dddeb31f85	xS		accepted		Species	(Klimesch, 1975) van Nieukerken, 1985	Ectoedemia	terebinthivora					115476aee8f986d8e7ee32031d21adb3
372ab1c8-df1e-4d12-a611-86817a4a9da4	xS		accepted		Species	Puplesis, 1988	Ectoedemia	insignata					e62bf95ab537e020ab6a72c188d97178
463c60f7-8408-4b4b-b104-138e4aaa9b77		d4c01be0-fdd2-4bbb-8f0f-c67236152b27	unaccepted	other, see comments	Species	(Klimesch, 1948) Wolff, 1955	Nepticula	pallidiciliella					919349d02b343469f515e7bdafb4b2d1
e78289d1-8562-42c9-9675-0c47ec289b75		b71352e9-5c0a-4a2b-acac-6ad54b4303da	unaccepted	other, see comments	Species	Stainton, 1853	Nepticula	marginicolella					b44916e457d84edae4f6322631501cc9
e43039ae-e019-4a4c-b7ed-b192e60e85e0	xQ		accepted		Species	(Braun, 1912) Newton et al., 1982	Stigmella	tiliella					75f8dd18922be3fa84c75a72eb7892ee
761b5ab1-799f-489c-8f1b-ff4a73f4bfe0	xQ		accepted		Species	Hirano, 2010	Stigmella	morivora					c34350703a2c6f8fb76ef51fea1a4e98
5cffcb8d-ea19-42f3-a9e1-24562435e096		c58b04b9-ee2d-4c26-8203-2653cf0c44d6	unaccepted	other, see comments	Species	Le Marchand, 1937	Nepticula	alaternella					7c1e62457139408f77e5b2eab9a46750
a60f541b-1656-4c23-9fbb-4ed8ae2721ad		c13f482e-fa5f-40b7-a741-134c552c440a	unaccepted	other, see comments	Species	Kemperman & Wilkinson, 1985	Stigmella	valvaurigemmata					72362453da49dd22742401b32d704f4d
be0b997a-d690-43c6-9fbe-3695f9198a3d	xW		accepted		Species	Puplesis & Robinson, 2000	Enteucha	hilli					9e074d6a222ea0b560a6fea5e38899ed
985ebbe1-0e73-4af0-863b-466b0a150639		b8c5a0d0-c9f0-474c-80bd-e5f731268293	unaccepted	other, see comments	Species	Groschke, 1944	Nepticula	tauromeniella					aa9c2d3963fc760a19f746ded667e3f1
86cce496-40ab-4c60-ad3b-ac5ba9cfadcb	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	bidorsalis					34a3062e5e94dbbb30847bac19be229d
f5030ef6-ef34-4b54-8a6d-86f57e4202c0	x32		accepted		Species	(Janse, 1948) Diškus et al., 2003	Fomoria	fuscata			Africa	Native	1b3d5ad83af60450f9c2de99fc7ac22c
f6bb1469-e757-4794-92f6-7edda7c5e584		22bc7db9-2fa1-451d-87bd-d8262b231dc8	unaccepted	other, see comments	Species	Treitschke, 1833	Elachista	salaciella					619cda89e6b19ba172020c51e21ac4e4
34183148330e763d60e66595951b5190		5e33f195-5c88-474b-98fe-20057aa3b224	unaccepted	other, see comments	Species	Scoble, 1983	Ectoedemia	simiicola					2a25908f8b87f957d56caef8b5ffb546
241201f5-71c5-42a8-bc5f-06dccc0e8520	x3W		accepted		Species	(Puplesis in Puplesis & Ivinskis, 1985) Puplesis, 1994	Etainia	capesella					72362453da49dd22742401b32d704f4d
470996e7-b329-4e22-b8e7-a042c04732d0	x3C		accepted		Species	Kozlov, 1985	Opostegoides	omelkoi					7731f311bafbbba519d49e2ab35e88b2
0571b0af-04c4-4228-8072-6b49f059899b		20c7a951-19c7-4b88-8727-cfeaa69c84e8	unaccepted	other, see comments	Species	(Zeller, 1839) Johansson, 1971	Trifurcula	argentipedella					343af892af9be121c498c259a80a2a40
d6da101f-aba1-4d41-83a7-f31d60cd97a5		4014eadd-2977-4317-ade9-c6382671941f	unaccepted	other, see comments	Species	(Zimmermann, 1944) Hering, 1957	Stigmella	liechtensteini					739e775991d86e3b59bec89d9656475d
d4c22504-aab3-4abb-9fe4-322859279d0f	xQ		accepted		Species	(Clemens, 1861) Newton et al., 1982	Stigmella	prunifoliella					75f8dd18922be3fa84c75a72eb7892ee
64700cf5-cf8b-4213-a75e-36033839f364	xS		accepted		Species	Puplesis, 1987	Ectoedemia	maculata					bb0275315b89b01dea7336767a527cb5
1286a107-6c4f-465b-8134-6c7636851a65		8573e687-b455-4de6-af00-1f05a2f0fc4a	unaccepted	other, see comments	Species	Vári, 1955	Stigmella	combretella					ef7115451b4088a793cb6798a2b50a10
ae579d35b2aa0747256f3609caadb8a8		6987e102-6123-4fd4-aa9b-efd276d9e222	unaccepted	other, see comments	Species	Meyrick, 1913	Opostega	amphimitra					b32d1d89065f4110dc9fa7d6fe7a6ae3
abd11dc0-1787-4917-8a42-231c533c4933	xL		accepted		Species	(Meyrick, 1918) van Nieukerken et al., 2016	Pseudopostega	idiocoma			Africa	Native	c70597d0eb88dfc8fdf0043af7a05925
8929c0cf-7025-4d5d-a33b-adbd62aca518		1c4001c8-5415-4a4e-8743-baadda92d916	unaccepted	other, see comments	Species	(Chrétien, 1914) Klimesch, 1975	Trifurcula	rosmarinella					115476aee8f986d8e7ee32031d21adb3
79664627-d985-4b66-9981-288f7530b4af		e32691ab-b040-44a5-8c04-6ff90a41e956	unaccepted	other, see comments	Species	Doubleday, 1859	Nepticula	argyropezella					43ef4ea4b5da71ead23959ddb25a5096
95ba2df4-10ee-4d30-a849-92ae94dace6b	x3U		accepted		Species	Kozlov, 1988	Stigmellites	baltica					ed136181015a147e5da2fefb48afcdd9
97d8ccff-bbaf-4d86-accd-633c519ac726		9cef30fb-24d7-4dab-828a-7728917d80b3	unaccepted	misapplied	Species		Nepticula	aeneella					
99058092-7dff-4f9a-843b-9b1b76463a0f		9bbb5be2-1d72-43f3-8465-ed4b2e17f4f6	unaccepted	other, see comments	Form	Dufrane, 1949	Stigmella	erythrogenella					4ae81290ca3d7d6cbdff7748d180f6da
24bd9f5b-6084-4e1b-92de-284886353b3d		8b6bd569-1460-423c-8e9c-0cd31c26a30a	unaccepted	other, see comments	Species	(Chrétien, 1904) Gerasimov, 1952	Stigmella	bleonella					9ad02656004a16f2249adad89a8ff52c
116908af-3168-41b7-9fae-f59454b04693	x38		accepted		Species	(Scoble, 1980) Vári et al., 2002	Acalyptris	molleivora			Africa	Native	6952afb9102200a43a3b5528fefb449e
c92c4586-e9f4-49ad-a9c8-b7682d01cbc3		3172e009-6b09-4640-a2e9-8f693172ca3d	unaccepted	other, see comments	Species	Meyrick, 1918	Nepticula	crypsixantha					e54e541a5948acedbcc6ee4e9334036e
cab993fe-f056-4ce4-ac8e-e9109516eb83		83847f49-7c0e-433b-a308-a21d9643a350	unaccepted	other, see comments	Species	Costantini in Turati, 1923	Opostega 	costantiniella					b9b13bf7022c248bbe21dfcccf8e1d74
0c70a092-a220-4402-950b-dcfbf671a8ae	xS		accepted		Species	(Weber, 1937) van Nieukerken, 1985	Ectoedemia	pubescivora					3d03f4d585c35ff85e3a8a7f97a89b02
51b2d587-ce96-4fbf-a30c-2f75148c034c	xQ		accepted		Species	Puplesis, Diškus & van Nieukerken, 1997	Stigmella	divina					0c8db9344b16b8a1ec42c5e6fa620367
20acc73e-957b-46e2-9709-b6cc6216cd87		48691fde-236f-49c7-8dcc-40d41fd2b063	unaccepted	other, see comments	Species	Chambers, 1873	Nepticula	ciliaefuscella					868af119e86a2736f26603816f2065b1
fac4facf-29e3-461d-8efe-1f5a4f5dd00a		f4a9fe60-9591-479f-9bf1-e3da34b39084	unaccepted	other, see comments	Subspecies	Dufrane, 1955	Stigmella	ilicivora					6f7aebd8dc6b080429238fa3982601bf
b7002041-a9fc-401b-a27d-1598666b077c		8ca0248d-8122-4c45-9bf5-6c6dc5f63028	unaccepted	other, see comments	Species	(Stainton, 1854) Kirby, 1897	Microsetia	microtheriella					e27f93dcd3309ca755932487ce6c18fa
9acc1d7c-657c-4e03-912d-3cf252aa52c2	xL		accepted		Species	(Walsingham, 1914) Davis, 1989	Pseudopostega	perdigna					5e04f9b7d143b96588e22b050b12f60d
7dbe0600-c060-4d66-8a79-0046aa14adbf		7ed68414-6ade-49a6-bb58-3f65bc36e003	unaccepted	other, see comments	Species	Hartig, 1949	Nepticula	babylonicae					
8725bdf2-7522-41c2-9a43-4b1254f1a261		0aa73f7c-76f9-4933-9f3a-0955c934b503	unaccepted	other, see comments	Species	Meyrick, 1921	Nepticula	progonopis					8b32debc288d64c1323676a5fee917ef
a8e57aa5-e340-4c9b-b231-d430e6bffb0d	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	beckeri					34a3062e5e94dbbb30847bac19be229d
c51d1650-46f1-4f15-baf8-c5339d64fe4e		94e09342-a962-4d87-a1fa-92df89542975	unaccepted	other, see comments	Species	Heinemann & Wocke, [1876]	Nepticula	nobilella					99183d586f7ffe4c93c14f91a64e464b
14c9c4a6-2c84-476b-a441-45699a504b3d		a4ffe3a6-7021-45f3-8b16-58749ad99d47	unaccepted	other, see comments	Species	(Schrank, 1802) Walsingham, 1908	Stigmella	rosella					9e0defc63a2e07fdfd0be3c356c591e7
609e0ce6-ad43-4efa-8ef1-a795d230bdc6	xQ		accepted		Species	Puplesis in Puplesis et al., 1992	Stigmella	trisyllaba					918f75fa82a04079158c2e31fe304ebd
d1aa28f7-e0e7-4b7a-a0c8-901e2aac44c4	xY		accepted		Species	(Scoble, 1983) van Nieukerken et al., 2016	Muhabbetana	rhabdophora			Africa	Native	c70597d0eb88dfc8fdf0043af7a05925
d552cee3-a355-40d3-88d1-28269d7d4550		b71352e9-5c0a-4a2b-acac-6ad54b4303da	unaccepted	other, see comments	Species	(Stainton, 1853) Fletcher et al., 1945	Stigmella	marginicolella					b44916e457d84edae4f6322631501cc9
07ac307d-3f85-4724-9bed-ee6dd52d6771		4345fccb-e11d-474f-9a18-d84410e22690	unaccepted	other, see comments	Species	Klimesch, 1950 Borkowski, 1975	Nepticula	magdalenae					21d7a77a17d2584141f9751b45dce155
4ab011f8-dcfc-44ec-b20c-bab682017f97	x3L		accepted		Species	(A. Laštuvka & Z. Laštuvka, 2000) Diškus et al., 2003	Glaucolepis	liskai					362d0d169ec46ee761205233195236b0
2023387a-83b6-4f26-ade6-0fadab2c385f	xQ		accepted		Species	Puplesis & Robinson, 2000	Stigmella	hamata					9e074d6a222ea0b560a6fea5e38899ed
31ff0819-8237-4f14-9c82-0285cab1422e		dfd43778-398c-4579-9ab8-cec8609bb018	unaccepted	other, see comments	Species	(Puplesis, 1984) van Nieukerken, 1986	Acalyptris	vittatus					e3f407f8a5389c1b5e8b73016c4f7ae2
f96df429-b6b9-4bce-9c41-35d33eecbdbe		f6748e64-cf2b-4e69-8c50-98c85de5848a	unaccepted	other, see comments	Species	Heyden, 1862	Nepticula	fossilis					ba55f2cf93014dbece515d485d090afe
f788bcc1-48ca-4b0f-8db8-b87990e7927a	xQ		accepted		Species	Puplesis & Diškus, 2003	Stigmella	polymorpha					321895b059051deded222b900ff1757c
8974a4e1-6bb5-4695-86fb-aa53e6b50192	xW		accepted		Species	(Stainton, 1854) van Nieukerken, 1986	Enteucha	acetosae					e27f93dcd3309ca755932487ce6c18fa
6dd927b6-d636-48d9-a5e9-16a69d640f38		f90e3a9a-1e6d-49b2-bd22-fb74a4714bfe	unaccepted	other, see comments	Species	(Suire, 1928) Klimesch, 1951	Stigmella	dorycniella					4f401e5ca997be8781dc18d45a1695fc
9496adce-b42c-4197-9a62-b2552416faa3		a13466b1-5bca-4773-882f-1b4927cce732	unaccepted	other, see comments	Species	Stainton, 1857	Nepticula	poterii					20c4e3a1788d5deae6cf4a0390eb51df
c58b04b9-ee2d-4c26-8203-2653cf0c44d6	xQ		accepted		Species	(Le Marchand, 1937) Klimesch, 1948	Stigmella	alaternella					edd2c8a5fb82cfee7806f32dc7e011f2
a88ee207-6718-4a9a-8d37-af5759c5db52		a13466b1-5bca-4773-882f-1b4927cce732	unaccepted	other, see comments	Species	Szöcs, 1957	Nepticula	elisabethella					b84a0fc3dd9a384e5cb9ff9c8a9a11dc
5a6924fd-0b90-42e3-9301-d872f795666b		10fd55a2-9ecd-4b95-8b04-622f07febc22	unaccepted	other, see comments	Species	(Scoble, 1983) Diškus et al., 2003	Fomoria	nigrisquama					2a25908f8b87f957d56caef8b5ffb546
72a29855-632a-4a11-8f13-5ea27350ef6a	xL		accepted		Species	Remeikis & Stonis in Remeikis et al., 2009	Pseudopostega	robusta					622b9ef297c10458e31697096dae0d61
e0bb41c2-ff1f-4ba8-8b3d-4a4fdc4699c6	xS		accepted		Species	Rociene & Stonis in Stonis & Rociene, 2013	Ectoedemia	paraortiva					38bbe24f96b18d6189566fb6ed662589
e499d3e7-dfe7-4b96-a006-ae9d8785f278		3cfa4da2-3eae-48cd-bef9-e5e9500ae25d	unaccepted	other, see comments	Species	Puplesis in Puplesis & Ivinskis, 1985	Obrussa	sabina					bac7ce245b5175f771792a7d43ebea8a
48ae0633-b317-4340-9b6a-40fee374eb81		bece8a12-a5fc-4711-9e02-3b5ba2851226	unaccepted	other, see comments	Species	Frey, 1856	Nepticula	vimineticola					3b7c5c8de0f76b3461b8174e975bfa9b
3a5a2c41-554f-4ff0-8520-35afd2c25f9e	xL		accepted		Species	Puplesis & Robinson, 1999	Pseudopostega	strigulata					cad76d90bde028311fc995115e990401
3173813d-04ea-47fb-b755-eb64cc36eae0	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	turquinoensis					34a3062e5e94dbbb30847bac19be229d
419f021d-a478-45ea-bdbe-413ce86e817d		7ff25199-a104-4cc4-ba72-9ddfea388429	unaccepted	other, see comments	Species	Walker, 1864	Tinea	maoriella					a63f12ffd742d3459f24d067b743f2a5
eae28550-c720-45ec-a020-4cf15f26b1d0		32678751-66d8-42ee-96ec-d22ded1188bf	unaccepted	other, see comments	Species	Klimesch, 1936	Nepticula	crataegella					2f7d4bcf254da0659787067aef79f5c3
e7ebf1ff-8da5-4c5e-ba35-af4f2b393cf0	xQ		accepted		Species	(Meyrick, 1913) Scoble, 1978	Stigmella	urbica			Africa	Native	5749c56c16bc319811b63b7bc80494bd
79263e17-7764-4701-8540-6ffd696c48e9	xL		accepted		Species	(Meyrick, 1915) Davis, 1989	Pseudopostega	acidata					ff402cc6ee6589e71f97424e91a6f1e7
6005b5b5-c6cd-4787-9b38-7fcb2cf8921b		d7fdc370-1dd5-44ee-9ff7-a6b78ebcfdbe	unaccepted	other, see comments	Species	(Chrétien, 1914) Leraut, 1980	Trifurcula	teucriella					6f0bef0dd2956b0a8ba1fdfcab82e959
9f25986d-e000-43f8-b657-0e40a759c3ef		d76a7cea-0e26-4502-8437-1859597ac1ca	unaccepted	other, see comments	Species	Klimesch, 1941	Nepticula	preisseckeri					5ed52023f83aea1c93a6e4aac8d580f0
b399cd41-64ee-499f-be6d-d43f67a8d343	x36		accepted		Species	A. Laštuvka & Z. Laštuvka, 2005	Parafomoria	fumanae					7e92e69a72cc9eaeeae532a6cabff878
9bf3b93a-b078-4f46-9ebe-9fb4753a0198		9cef30fb-24d7-4dab-828a-7728917d80b3	unaccepted	other, see comments	Species	(Skala, 1936) Hering, 1957	Stigmella	chaenomelis					739e775991d86e3b59bec89d9656475d
6777bbb5-3075-4360-a109-c012233d951b		4e873810-36c0-459f-93b7-a35238384ac9	unaccepted	other, see comments	Species	(Herrich-Schäffer, 1860) Klimesch, 1948	Stigmella	ariella					edd2c8a5fb82cfee7806f32dc7e011f2
8250e6aa-7e73-4da3-8fb1-20c3e85a8ea5	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	acuminata					34a3062e5e94dbbb30847bac19be229d
f0d96c27-a35e-44e2-8725-df3bc6786a7a	x3Y		accepted		Species	(Vári, 1955) Scoble, 1983	Simplimorpha	lanceifoliella			Africa	Native	ef7115451b4088a793cb6798a2b50a10
f3592981-be32-4807-9703-d6f34564e294		965721c7-f211-47bb-a701-8ed6ad54f777	unaccepted	other, see comments	Species	(Hübner, 1813) Hübner, 1825	Leucoptera	auritella					
3847f8bc-299c-4ac9-b342-439df3e46db6		5d5657ef-3953-48e0-b3bb-23471e56648a	unaccepted	other, see comments	Species	(Wocke, 1877) Klimesch, 1951	Stigmella	pyricola					4f401e5ca997be8781dc18d45a1695fc
2977cbf8-6232-405e-8ee1-9f08a9051637	xG		accepted		Species	A. Laštuvka & Z. Laštuvka, 2005	Trifurcula	etnensis					fef4008f1d01a000cf1f41efe2d061c3
431d11fa-ac01-443a-8dde-28d8d5f9157f	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	longifurcata					34a3062e5e94dbbb30847bac19be229d
342758c3-40bf-4a08-a8f1-b5acf1f8136e		579e7ebc-f6e8-4370-b499-0881b706c85f	unaccepted	other, see comments	Species	Braun, 1927	Nepticula	virgulae					204916faac4d0e6b1a26aae09c6f4758
029a9660-3994-4177-a2c6-2425b1368df8		3e2d9473-0f8d-4f2a-9e43-1cca0a711ee2	unaccepted	other, see comments	Species	(Meyrick, 1921) Diškus et al., 2003	Fomoria	macrochaeta					1b3d5ad83af60450f9c2de99fc7ac22c
dbc6f807-5425-4bfb-a1c2-989a7b2177b2		d2134139-b5fb-4497-83bf-487aa146ab34	unaccepted	other, see comments	Species	Millière, 1876	Nepticula	aureocapitella					b1f404a2603fd73ca8781f6f7d3061eb
d7fdc370-1dd5-44ee-9ff7-a6b78ebcfdbe	x3L		accepted		Species	(Chrétien, 1914) Diškus et al., 2003	Glaucolepis	teucriella					1b3d5ad83af60450f9c2de99fc7ac22c
692b1e25-3aa9-4f1f-bc04-799be60a69ea	xQ		accepted		Species	Puplesis & Robinson, 2000	Stigmella	pruinosa					9e074d6a222ea0b560a6fea5e38899ed
0f26084cf1bcdf658867297ddd81177b		195638f8-0581-4d17-a7b4-5de4d01f67cd	unaccepted	other, see comments	Species	Hoare in Hoare & van Nieukerken, 2013	Pectinivalva	scotodes					ed4ae39593b16a94001a2c8deadab730
c1f3e2a1-d63f-4dc5-bba8-3d36d1f9d0f4		f8bdb251-16a2-417a-9bce-be25075acecb	unaccepted	other, see comments	Species	Wilkinson, 1981	Ectoedemia	coruscella					c70597d0eb88dfc8fdf0043af7a05925
c06429ca-4721-479d-bece-c7eb95e0a5c3	xY		accepted		Species	(Meyrick, 1911) van Nieukerken et al., 2016	Muhabbetana	insulata			Africa	Native	c70597d0eb88dfc8fdf0043af7a05925
8c59d819-6022-47af-b7c4-962e6298e479		51313505-50f4-4c7a-adfa-955363273cb5	unaccepted	other, see comments	Species	(Parenti, 1963) van Nieukerken, 1986	Trifurcula	saturejae					e145ecd75b039911aa0ba143cd6148df
75dd3f5a-56af-4f72-a599-d008254fd491		86ff6b91-2d9b-4bb9-8bae-4ed9d927a538	unaccepted	other, see comments	Species	(Scoble, 1983) Diškus et al., 2003	Fomoria	denticulata					2a25908f8b87f957d56caef8b5ffb546
3b027616-38c9-4c8e-bea6-78df7885ff70	xQ		accepted		Species	Kuroko, 2004	Stigmella	hisaii					586800936dcef0c4f8786f607fae93ad
9fbfaaf2-1b63-49ed-93b1-a6619e1c9d06		c2e2b72d-ee31-42d2-9dee-246d28399877	unaccepted	other, see comments	Species	Heinemann, 1871	Nepticula	uniformis					c93968a6df4d58534e12b9caabdb46ba
93f35de9-be31-480f-9504-e23f2ad39f0d	xQ		accepted		Species	(Johansson, 1971) Emmet, 1976	Stigmella	svenssoni					343af892af9be121c498c259a80a2a40
854e61de-97f4-4c00-93d5-f32f77aace5c		8944eebb-7a76-48b4-a7b2-b4a90ae7b850	unaccepted	other, see comments	Species	Heyden, 1843	Nepticula	cursoriella					4db3810d8f8500925bba60337489c3a8
8471e249-9115-43c6-a830-b4a83b7ce626		77b0a1ee-b1c6-43e0-9f6a-d92e42781c6f	unaccepted	other, see comments	Variety	Skala, 1934	Nepticula	prunetorum					8cac3c4d9427aa8092fa0e3d1e49ea24
284866a1-a254-4a76-ab21-8534c7bf73ac		b9eba097-acdd-4200-8af2-aca39ec43168	unaccepted	other, see comments	Species	(Hering, 1935) Gerasimov, 1952	Stigmella	corvimontana					9ad02656004a16f2249adad89a8ff52c
16ef8098-b4d2-4b92-a3ff-b6b524f40160	xS		accepted		Species	(Zetterstedt, 1839) van Nieukerken, 1985	Ectoedemia	minimella					13cd577eee2fb4803b9a2f6a3b64e0c1
069d113c-ce9b-401e-a12d-0b7990b14ebc	xQ		accepted		Species	Scoble, 1978	Stigmella	letabensis			Africa	Native	5749c56c16bc319811b63b7bc80494bd
4ef6f51a-0b92-48c6-b74b-20b74beabafc		9482d9ed-2690-4af5-b071-0499dc5e404f	unaccepted	other, see comments	Species	Klimesch, 1937	Nepticula	loranthella					9ca17c63f94934276e6eaa5e90f744bc
cd5f1d28-1e96-4985-a6f0-ce026be61d74		ebf8e013-9736-47ff-9156-bd2ea9c30db0	unaccepted	other, see comments	Species	Mendes, 1910	Nepticula	ilicis					a196777f9a967840e02cd9183da85325
4fc9c5da-9184-4f3b-b2d4-ea735a50e74d	xQ		accepted		Species	van Nieukerken & Liu, 2000	Stigmella	vandrieli					8e4344fa0ce859427c4c280b779ea57e
f6b9c99b-456c-41cf-8a60-369d86d1dc68		bd934d0d-d2c4-439b-892a-524006de03b5	unaccepted	other, see comments	Species	Braun, 1914	Nepticula	opulifoliella					43ed03af906982c570bc1d857801ecae
557a360c227ac32b5001df23668b7c94	xQ		accepted		Species	Remeikis & Stonis in Stonis et al., 2014	Stigmella	purpurimaculae					92651e66eff89c214937442b80a171bc
