scientific_nameID	parent_nameID	accepted_nameID	name_usage	unacceptability_reason	rank_name	taxon_author	unit_name1	unit_name2	unit_name3	unit_name4	geographic_value	origin	referenceID
1182	1178		accepted		Species	(Gorbunov & Arita, 1999)	Ravitria	sotchivkoi					0f98a19a6c488f131862802682fcb805
1182-2299		1182	unaccepted	other, see comments	Species	Gorbunov & Arita, 1999	Vitraria	sotchivkoi					0f98a19a6c488f131862802682fcb805
1181	1178		accepted		Species	(Hampson, 1919)	Ravitria	pyrosema					0af616f4f481006e75ff86deb5f3378e
1181-2297		1181	unaccepted	other, see comments	Species	Hampson, 1919	Synanthedon	pyrosema					0af616f4f481006e75ff86deb5f3378e
1178-2291		1178	unaccepted	other, see comments	Genus	Gorbunov & Arita, 1999	Vitraria						0f98a19a6c488f131862802682fcb805
1245	938		accepted		Genus	Le Cerf, 1914	Nyctaegeria						392d9db4f2448fba7da4448180796dbf
1246	1245		accepted		Species	(Druce, 1910)	Nyctaegeria	nobilis			Africa	Native	3e34863e521b8ae3c96d8f5bc2beba20
1246-2403		1246	unaccepted	other, see comments	Species	Le Cerf, 1914	Nyctaegeria	rohani					392d9db4f2448fba7da4448180796dbf
1246-2402		1246	unaccepted	other, see comments	Species	Druce, 1910	Aegeria	nobilis					3e34863e521b8ae3c96d8f5bc2beba20
1247	938		accepted		Genus	Edwards, 1881	Carmenta						0de08cf2d80126557d556c8a3b090a17
1351	1247		accepted		Species	(Zukowsky, 1936)	Carmenta	xanthoneura					b0b54ea3fd29dcf6de54a645e1730bfc
1351-2646		1351	unaccepted	other, see comments	Species	Zukowsky, 1936	Synanthedon	xanthoneura					b0b54ea3fd29dcf6de54a645e1730bfc
1349	1247		accepted		Species	(Druce, 1899)	Carmenta	whitelyi					3a58f63c176645dc27097b20cdaa944c
1349-2642		1349	unaccepted	other, see comments	Species	Druce, 1899	Aegeria	whitelyi					3a58f63c176645dc27097b20cdaa944c
1350	1247		accepted		Species	(Zukowsky, 1936)	Carmenta	xanthomelanina					b0b54ea3fd29dcf6de54a645e1730bfc
1350-2644		1350	unaccepted	other, see comments	Species	Zukowsky, 1936	Conopia	xanthomelanina					b0b54ea3fd29dcf6de54a645e1730bfc
1347	1247		accepted		Species	(Meyrick, 1921)	Carmenta	votaria					3bb26e812d310bafa089407f2c6b25ce
1347-2638		1347	unaccepted	other, see comments	Species	Meyrick, 1921	Sesia	votaria					3bb26e812d310bafa089407f2c6b25ce
1348	1247		accepted		Species	(Le Cerf, 1911)	Carmenta	wagneri					616261547947e2bd26a947194b3e53ad
1348-2640		1348	unaccepted	other, see comments	Species	Le Cerf, 1911	Sesia	wagneri					616261547947e2bd26a947194b3e53ad
1345	1247		accepted		Species	(Le Cerf, 1911)	Carmenta	tucumana					616261547947e2bd26a947194b3e53ad
1345-2634		1345	unaccepted	other, see comments	Species	Le Cerf, 1911	Sesia	tucumana					616261547947e2bd26a947194b3e53ad
1346	1247		accepted		Species	(Walker, [1865])	Carmenta	unicolor					5f897fff4bf1fd6c770a12028b82172c
1346-2636		1346	unaccepted	other, see comments	Species	Walker, [1865]	Aegeria	unicolor					5f897fff4bf1fd6c770a12028b82172c
1343	1247		accepted		Species	(Le Cerf, 1916)	Carmenta	teleta					b87b5594458483a1bcc561c1b958dd70
1343-2630		1343	unaccepted	other, see comments	Species	Le Cerf, 1916	Dipsosphecia	teleta					b87b5594458483a1bcc561c1b958dd70
1344	1247		accepted		Species	(Busck, 1910)	Carmenta	theobromae					3ab2565860de7f028086f9700a4889bf
1344-2632		1344	unaccepted	other, see comments	Species	Busck, 1910	Sesia	theobromae					3ab2565860de7f028086f9700a4889bf
1341	1247		accepted		Species	Eichlin, 2002	Carmenta	splendens					bc6e109d416d28cac44374eca1b1fad5
1342	1247		accepted		Species	(Möschler, 1878)	Carmenta	surinamensis					3a1ccb5b0fd0a1a2b5b67e846ea7e081
1342-2626		1342	unaccepted	other, see comments	Species	Möschler, 1878	Sesia	surinamensis					3a1ccb5b0fd0a1a2b5b67e846ea7e081
1342-2627		1342	unaccepted	other, see comments	Species	Meyrick, 1930	Aegeria	corporalis					d277504b560bf410494df694c61a8146
1342-2628		1342	unaccepted	other, see comments	Species	(Meyrick, 1930)	Carmenta	corporalis					d277504b560bf410494df694c61a8146
1317	1247		accepted		Species	(Druce, 1889)	Carmenta	hipsides					8b569efd47918ea4b88f28856e37a925
1317-2581		1317	unaccepted	other, see comments	Species	Druce, 1889	Aegeria	hipsides					8b569efd47918ea4b88f28856e37a925
1318	1247		accepted		Species	(Le Cerf, 1911)	Carmenta	infuscata					616261547947e2bd26a947194b3e53ad
1318-2583		1318	unaccepted	other, see comments	Species	Le Cerf, 1911	Sesia	infuscata					616261547947e2bd26a947194b3e53ad
1319	1247		accepted		Species	(Walker, 1856)	Carmenta	ischniformis					ca7f2426b9c16156473f3df1d287d3d6
1319-2585		1319	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	ischniformis					ca7f2426b9c16156473f3df1d287d3d6
1320	1247		accepted		Species	(Walker, 1856)	Carmenta	laeta					ca7f2426b9c16156473f3df1d287d3d6
1320-2587		1320	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	laeta					ca7f2426b9c16156473f3df1d287d3d6
1321	1247		accepted		Species	(Zukowsky, 1936)	Carmenta	laticraspedontis					b0b54ea3fd29dcf6de54a645e1730bfc
1321-2589		1321	unaccepted	other, see comments	Species	Zukowsky, 1936	Synanthedon	laticraspedontis					b0b54ea3fd29dcf6de54a645e1730bfc
1322	1247		accepted		Species	Eichlin, 2002	Carmenta	leptosoma					bc6e109d416d28cac44374eca1b1fad5
1323	1247		accepted		Species	(Druce, 1884)	Carmenta	lytaea					923b5e7585bfa49f57bbea04af76c92a
1323-2592		1323	unaccepted	other, see comments	Species	Druce, 1884	Sincara	lytaea					923b5e7585bfa49f57bbea04af76c92a
1324	1247		accepted		Species	(Le Cerf, 1911)	Carmenta	macropyga					616261547947e2bd26a947194b3e53ad
1324-2594		1324	unaccepted	other, see comments	Species	Le Cerf, 1911	Sesia	macropyga					616261547947e2bd26a947194b3e53ad
1309	1247		accepted		Species	Eichlin, 1995	Carmenta	foraseminis					b5c4ad89bbc1b641e9d4d42a8960037a
1310	1247		accepted		Species	(Le Cerf, 1911)	Carmenta	fulvopyga					616261547947e2bd26a947194b3e53ad
1310-2564		1310	unaccepted	other, see comments	Species	Le Cerf, 1911	Sesia	fulvopyga					616261547947e2bd26a947194b3e53ad
1311	1247		accepted		Species	(Le Cerf, 1916)	Carmenta	germaini					b87b5594458483a1bcc561c1b958dd70
1311-2566		1311	unaccepted	other, see comments	Species	Le Cerf, 1916	Synanthedon	germaini					b87b5594458483a1bcc561c1b958dd70
1312	1247		accepted		Species	(Druce, 1883)	Carmenta	guatemalena					923b5e7585bfa49f57bbea04af76c92a
1312-2570		1312	unaccepted	other, see comments	Species	(Bryk, 1953)	Carmenta	melini					6d60ad9c9fcd828c26f9cc77f1bcc5fb
1312-2568		1312	unaccepted	other, see comments	Species	Druce, 1883	Aegeria	guatemalena					923b5e7585bfa49f57bbea04af76c92a
1312-2569		1312	unaccepted	other, see comments	Species	Bryk, 1953	Synanthedon	melini					6d60ad9c9fcd828c26f9cc77f1bcc5fb
1313	1247		accepted		Species	Eichlin, 2003	Carmenta	guayaba					a91911edaf22e9f10a96325494af2de3
1314	1247		accepted		Species	(Le Cerf, 1917)	Carmenta	guyanensis					5f98dd5e128cedd51ee3c63b38ef47d3
1314-2574		1314	unaccepted	other, see comments	Species	Le Cerf, 1917	Synanthedon	clara					5f98dd5e128cedd51ee3c63b38ef47d3
1314-2575		1314	unaccepted	other, see comments	Variety	(Le Cerf, 1917)	Carmenta	guyanensis					5f98dd5e128cedd51ee3c63b38ef47d3
1314-2573		1314	unaccepted	other, see comments	Species	Le Cerf, 1917	Synanthedon	guyanensis					5f98dd5e128cedd51ee3c63b38ef47d3
1315	1247		accepted		Species	(Ureta, 1956)	Carmenta	haematica					fda3a9f6ee9fc968b3dab569cdb98cb4
1315-2577		1315	unaccepted	other, see comments	Species	Ureta, 1956	Synanthedon	haematica					fda3a9f6ee9fc968b3dab569cdb98cb4
1316	1247		accepted		Species	(Schade, 1938)	Carmenta	heinrichi					5b6f4bad56f7b448aadf84548cbcce53
1316-2579		1316	unaccepted	other, see comments	Species	Schade, 1938	Synanthedon	heinrichi					5b6f4bad56f7b448aadf84548cbcce53
1334	1247		accepted		Species	(Druce, 1899)	Carmenta	pittheis					3a58f63c176645dc27097b20cdaa944c
1334-2612		1334	unaccepted	other, see comments	Species	Druce, 1899	Aegeria	pittheis					3a58f63c176645dc27097b20cdaa944c
1333	1247		accepted		Species	(Druce, 1884)	Carmenta	phyllis					923b5e7585bfa49f57bbea04af76c92a
1333-2610		1333	unaccepted	other, see comments	Species	Druce, 1884	Sincara	phyllis					923b5e7585bfa49f57bbea04af76c92a
1336	1247		accepted		Species	(Walker, 1856)	Carmenta	plectisciformis					ca7f2426b9c16156473f3df1d287d3d6
1336-2615		1336	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	plectisciformis					ca7f2426b9c16156473f3df1d287d3d6
1335	1247		accepted		Species	Eichlin, 2002	Carmenta	plaumanni					bc6e109d416d28cac44374eca1b1fad5
1338	1247		accepted		Species	(Walker, [1865])	Carmenta	producta					5f897fff4bf1fd6c770a12028b82172c
1338-2619		1338	unaccepted	other, see comments	Species	Walker, [1865]	Aegeria	producta					5f897fff4bf1fd6c770a12028b82172c
1337	1247		accepted		Species	(Walker, 1856)	Carmenta	porizoniformis					ca7f2426b9c16156473f3df1d287d3d6
1337-2617		1337	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	porizoniformis					ca7f2426b9c16156473f3df1d287d3d6
1340	1247		accepted		Species	(Walker, [1865])	Carmenta	ruficaudis					5f897fff4bf1fd6c770a12028b82172c
1340-2623		1340	unaccepted	other, see comments	Species	Walker, [1865]	Aegeria	ruficaudis					5f897fff4bf1fd6c770a12028b82172c
1339	1247		accepted		Species	(Meyrick, 1918)	Carmenta	pyrosoma					79396e95413e1b463f97d0cfdf6aa5ee
1339-2621		1339	unaccepted	other, see comments	Species	Meyrick, 1918	Sesia	pyrosoma					79396e95413e1b463f97d0cfdf6aa5ee
1326	1247		accepted		Species	(Druce, 1889)	Carmenta	manilia					8b569efd47918ea4b88f28856e37a925
1326-2598		1326	unaccepted	other, see comments	Species	Druce, 1889	Sincara	manilia					8b569efd47918ea4b88f28856e37a925
1325	1247		accepted		Species	(Druce, 1889)	Carmenta	maeonia					8b569efd47918ea4b88f28856e37a925
1325-2596		1325	unaccepted	other, see comments	Species	Druce, 1889	Sincara	maeonia					8b569efd47918ea4b88f28856e37a925
1328	1247		accepted		Species	(Le Cerf, 1916)	Carmenta	minima					b87b5594458483a1bcc561c1b958dd70
1328-2601		1328	unaccepted	other, see comments	Species	Le Cerf, 1916	Chamaesphecia	minima					b87b5594458483a1bcc561c1b958dd70
1327	1247		accepted		Species	Eichlin & Passoa, 1984	Carmenta	mimosa					b0c98f47c1ba66f647a30fc84e8935a9
1330	1247		accepted		Species	(Ureta, 1956)	Carmenta	mydaides					fda3a9f6ee9fc968b3dab569cdb98cb4
1330-2604		1330	unaccepted	other, see comments	Species	Ureta, 1956	Synanthedon	mydaides					fda3a9f6ee9fc968b3dab569cdb98cb4
1329	1247		accepted		Species	Eichlin, 2003	Carmenta	munroei					e26f9cdf7857b58e6baf5f168d9019f0
1332	1247		accepted		Species	(Walker, 1856)	Carmenta	panurgiformis					ca7f2426b9c16156473f3df1d287d3d6
1332-2608		1332	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	panurgiformis					ca7f2426b9c16156473f3df1d287d3d6
1331	1247		accepted		Species	(Walker, 1856)	Carmenta	panisciformis					ca7f2426b9c16156473f3df1d287d3d6
1331-2606		1331	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	panisciformis					ca7f2426b9c16156473f3df1d287d3d6
1287	1247		accepted		Species	(Walker, 1856)	Carmenta	anomaliformis					ca7f2426b9c16156473f3df1d287d3d6
1287-2514		1287	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	anomaliformis					ca7f2426b9c16156473f3df1d287d3d6
1288	1247		accepted		Species	(Zukowsky, 1936)	Carmenta	asema					b0b54ea3fd29dcf6de54a645e1730bfc
1288-2516		1288	unaccepted	other, see comments	Species	Zukowsky, 1936	Synanthedon	asema					b0b54ea3fd29dcf6de54a645e1730bfc
1285	1247		accepted		Species	Eichlin, 1992	Carmenta	andrewsi					a0d1ea158b969750829701a67fb82b26
1286	1247		accepted		Species	(Meyrick, 1921)	Carmenta	angarodes					3bb26e812d310bafa089407f2c6b25ce
1286-2512		1286	unaccepted	other, see comments	Species	(Zukowsky, 1936)	Carmenta	semitrista					b0b54ea3fd29dcf6de54a645e1730bfc
1286-2511		1286	unaccepted	other, see comments	Species	Zukowsky, 1936	Synanthedon	semitrista					b0b54ea3fd29dcf6de54a645e1730bfc
1286-2510		1286	unaccepted	other, see comments	Species	Meyrick, 1921	Sesia	angarodes					3bb26e812d310bafa089407f2c6b25ce
1291	1247		accepted		Species	(Walker, [1865])	Carmenta	basalis					5f897fff4bf1fd6c770a12028b82172c
1291-2528		1291	unaccepted	other, see comments	Species	Walker, [1865]	Aegeria	basalis					5f897fff4bf1fd6c770a12028b82172c
1292	1247		accepted		Species	(Le Cerf, 1917)	Carmenta	benoisti					5f98dd5e128cedd51ee3c63b38ef47d3
1292-2530		1292	unaccepted	other, see comments	Species	Le Cerf, 1917	Synanthedon	benoisti					5f98dd5e128cedd51ee3c63b38ef47d3
1289	1247		accepted		Species	(Philippi, 1859)	Carmenta	aurora					b28726b69ffa0490e0a9033fdec6c40c
1289-2524		1289	unaccepted	other, see comments	Species	(Ureta, 1956)	Carmenta	coquimbensis					fda3a9f6ee9fc968b3dab569cdb98cb4
1289-2523		1289	unaccepted	other, see comments	Species	Ureta, 1956	Synanthedon	coquimbensis					fda3a9f6ee9fc968b3dab569cdb98cb4
1289-2522		1289	unaccepted	other, see comments	Species	(Zukowsky, 1950)	Carmenta	erasmia					5ddd24052351ae97c688c34b7bc750a8
1289-2521		1289	unaccepted	other, see comments	Species	Zukowsky, 1950	Gaea	erasmia					5ddd24052351ae97c688c34b7bc750a8
1289-2520		1289	unaccepted	other, see comments	Species	(Butler, 1883)	Carmenta	rufa					c7c42bc0de3e76cfd4a6649501fd4b80
1289-2519		1289	unaccepted	other, see comments	Species	Butler, 1883	Aegeria	rufa					c7c42bc0de3e76cfd4a6649501fd4b80
1289-2518		1289	unaccepted	other, see comments	Species	Philippi, 1859	Rhipidura	aurora					b28726b69ffa0490e0a9033fdec6c40c
1290	1247		accepted		Species	(Le Cerf, 1917)	Carmenta	autremonti					5f98dd5e128cedd51ee3c63b38ef47d3
1290-2526		1290	unaccepted	other, see comments	Species	Le Cerf, 1917	Synanthedon	autremonti					5f98dd5e128cedd51ee3c63b38ef47d3
1279	1247		accepted		Species	Duckworth & Eichlin, 1976	Carmenta	wellerae					1563e612cac2a1e615502d89950ec8a9
1280	1247		accepted		Species	Eichlin, 1987	Carmenta	wielgusi			North America	Native	17ee77f38ab649946c9dd87f3ade044b
1277	1247		accepted		Species	(Edwards, 1881)	Carmenta	verecunda			North America	Native	0de08cf2d80126557d556c8a3b090a17
1277-2496		1277	unaccepted	other, see comments	Species	Engelhardt, 1946	Euhagena	hirsuta					ebd59616894a885b226ab80df54fcc37
1277-2495		1277	unaccepted	other, see comments	Species	(Cockerell, 1908)	Carmenta	florissantella					223dd06e4fc2130e07b4703ffd217b54
1277-2494		1277	unaccepted	other, see comments	Species	Cockerell, 1908	Sesia	florissantella					223dd06e4fc2130e07b4703ffd217b54
1277-2493		1277	unaccepted	other, see comments	Species	Beutenmüller, 1894	Carmenta	nigra					53f08252247872d25399fad70c0b31a9
1277-2497		1277	unaccepted	other, see comments	Species	(Engelhardt, 1946)	Carmenta	hirsuta					ebd59616894a885b226ab80df54fcc37
1277-2492		1277	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	verecunda					0de08cf2d80126557d556c8a3b090a17
1278	1247		accepted		Species	Duckworth & Eichlin, 1977	Carmenta	welchelorum			North America	Native	0920997f75052a293f7a37d2db51310d
1283	1247		accepted		Species	(Burmeister, 1878)	Carmenta	albicalcarata					2904e625caa03bd290cf697d3807835f
1283-2505		1283	unaccepted	other, see comments	Species	Burmeister, 1878	Sesia	albicalcarata					2904e625caa03bd290cf697d3807835f
1284	1247		accepted		Species	(Zukowsky, 1937)	Carmenta	alopecura					b0b54ea3fd29dcf6de54a645e1730bfc
1284-2507		1284	unaccepted	other, see comments	Species	Zukowsky, 1937	Sincara	alopecura					b0b54ea3fd29dcf6de54a645e1730bfc
1281	1247		accepted		Species	Taft & Cognato, 2017	Carmenta	wildishorum			North America	Native	de0c9e7e228f965da628c605fbca6519
1282	1247		accepted		Species	(Zukowsky, 1936)	Carmenta	aerosa					b0b54ea3fd29dcf6de54a645e1730bfc
1282-2503		1282	unaccepted	other, see comments	Species	Zukowsky, 1936	Synanthedon	aerosa					b0b54ea3fd29dcf6de54a645e1730bfc
1304	1247		accepted		Species	(Druce, 1883)	Carmenta	deipyla					923b5e7585bfa49f57bbea04af76c92a
1304-2554		1304	unaccepted	other, see comments	Species	Druce, 1883	Aegeria	deipyla					923b5e7585bfa49f57bbea04af76c92a
1257	1247		accepted		Species	Duckworth & Eichlin, 1973	Carmenta	engelhardti					88197f1acf961485c2d768bb7d4b9dec
1258	1247		accepted		Species	Eichlin, 1993	Carmenta	flaschkai			North America	Native	fcb844ecb8912d7f5efbe03ca0908ad8
1259	1247		accepted		Species	(Edwards, 1881)	Carmenta	giliae					0de08cf2d80126557d556c8a3b090a17
1259-2448		1259	unaccepted	other, see comments	Species	Neumoegen, 1891	Albuna	vitrina					82ae8d2569d501979ee91cd8b49c61f6
1259-2447		1259	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	giliae					0de08cf2d80126557d556c8a3b090a17
1259-2450		1259	unaccepted	other, see comments	Species	Beutenmüller, 1894	Aegeria	deceptiva					53f08252247872d25399fad70c0b31a9
1259-2449		1259	unaccepted	other, see comments	Species	(Neumoegen, 1891)	Carmenta	vitrina					82ae8d2569d501979ee91cd8b49c61f6
1259-2452		1259	unaccepted	other, see comments	Form	Engelhardt, 1946	Carmenta	giliae					ebd59616894a885b226ab80df54fcc37
1259-2451		1259	unaccepted	other, see comments	Species	(Beutenmüller, 1894)	Carmenta	deceptiva					53f08252247872d25399fad70c0b31a9
1260	1247		accepted		Species	(Beutenmüller, 1897)	Carmenta	ithacae					ba93f189fd91476afe6f022fd96eb0a3
1260-2455		1260	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	koebelei					0de08cf2d80126557d556c8a3b090a17
1260-2454		1260	unaccepted	other, see comments	Species	Beutenmüller, 1897	Sesia	ithacae					ba93f189fd91476afe6f022fd96eb0a3
1260-2456		1260	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	koebelei					0de08cf2d80126557d556c8a3b090a17
1253	1247		accepted		Species	(Engelhardt, 1925)	Carmenta	auritincta			North America	Native	5ac6a480cb991efb592309a151dabb91
1253-2422		1253	unaccepted	other, see comments	Species	Engelhardt, 1925	Synanthedon	auritincta					5ac6a480cb991efb592309a151dabb91
1254	1247		accepted		Species	(Walker, 1856)	Carmenta	bassiformis			North America	Native	ca7f2426b9c16156473f3df1d287d3d6
1254-2438		1254	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	imitata					0de08cf2d80126557d556c8a3b090a17
1254-2424		1254	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	bassiformis					ca7f2426b9c16156473f3df1d287d3d6
1254-2425		1254	unaccepted	other, see comments	Species	Grote, 1880	Trochilium	lustrans					b325d680658edac2c59d547204ba9600
1254-2426		1254	unaccepted	other, see comments	Species	(Grote, 1880)	Carmenta	lustrans					b325d680658edac2c59d547204ba9600
1254-2427		1254	unaccepted	other, see comments	Species	Edwards, 1880	Aegeria	aureopurpura					763802741ef176149ddee196f2054a4a
1254-2428		1254	unaccepted	other, see comments	Species	(Edwards, 1880)	Carmenta	aureopurpura					763802741ef176149ddee196f2054a4a
1254-2429		1254	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	bolli					0de08cf2d80126557d556c8a3b090a17
1254-2430		1254	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	bolli					0de08cf2d80126557d556c8a3b090a17
1254-2431		1254	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	sexfasciata					0de08cf2d80126557d556c8a3b090a17
1254-2432		1254	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	sexfasciata					0de08cf2d80126557d556c8a3b090a17
1254-2433		1254	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	consimilis					0de08cf2d80126557d556c8a3b090a17
1254-2434		1254	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	consimilis					0de08cf2d80126557d556c8a3b090a17
1254-2435		1254	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	eupatorii					0de08cf2d80126557d556c8a3b090a17
1254-2436		1254	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	eupatorii					0de08cf2d80126557d556c8a3b090a17
1254-2437		1254	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	imitata					0de08cf2d80126557d556c8a3b090a17
1255	1247		accepted		Species	Eichlin, 2009	Carmenta	chromolaenae					2a6e59422af1256d70741a3917dc053f
1256	1247		accepted		Species	(Edwards, 1881)	Carmenta	corni			North America	Native	0de08cf2d80126557d556c8a3b090a17
1256-2441		1256	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	corni					0de08cf2d80126557d556c8a3b090a17
1256-2443		1256	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	infirma					0de08cf2d80126557d556c8a3b090a17
1256-2442		1256	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	infirma					0de08cf2d80126557d556c8a3b090a17
1249	1247		accepted		Species	(Boisduval, [1875])	Carmenta	anthracipennis			North America	Native	38b29cdc6d6dc62b91b6ea5324eff58c
1249-2415		1249	unaccepted	other, see comments	Species	(Edwards, 1881)	Carmenta	morula					0de08cf2d80126557d556c8a3b090a17
1249-2414		1249	unaccepted	other, see comments	Species	Edwards, 1881	Aegeria	morula					0de08cf2d80126557d556c8a3b090a17
1249-2413		1249	unaccepted	other, see comments	Species	Edwards, 1881	Carmenta	sanborni					0de08cf2d80126557d556c8a3b090a17
1249-2412		1249	unaccepted	other, see comments	Species	Boisduval, [1875]	Sesia	anthracipennis					38b29cdc6d6dc62b91b6ea5324eff58c
1250	1247		accepted		Species	Engelhardt, 1946	Carmenta	apache			North America	Native	ebd59616894a885b226ab80df54fcc37
1251	1247		accepted		Species	(Beutenmüller, 1898)	Carmenta	arizonae			North America	Native	b5c53377fc5b6b633fcdfc1d0265cc30
1251-2418		1251	unaccepted	other, see comments	Species	Beutenmüller, 1898	Sesia	arizonae					b5c53377fc5b6b633fcdfc1d0265cc30
1252	1247		accepted		Species	(Druce, 1892)	Carmenta	armasata					5f90ade2155dabd7084cf603ace1bcb3
1252-2420		1252	unaccepted	other, see comments	Species	Druce, 1892	Aegeria	armasata					5f90ade2155dabd7084cf603ace1bcb3
1248	1247		accepted		Species	(Engelhardt, 1925)	Carmenta	albociliata					5ac6a480cb991efb592309a151dabb91
1248-2410		1248	unaccepted	other, see comments	Species	Engelhardt, 1925	Synanthedon	albociliata					5ac6a480cb991efb592309a151dabb91
1274	1247		accepted		Species	(Edwards, 1882)	Carmenta	tecta			North America	Native	74930739f20bf4b1df5cd552466c1165
1274-2485		1274	unaccepted	other, see comments	Species	Edwards, 1882	Aegeria	tecta					74930739f20bf4b1df5cd552466c1165
1273	1247		accepted		Species	Engelhardt, 1946	Carmenta	suffusata			North America	Native	ebd59616894a885b226ab80df54fcc37
1276	1247		accepted		Species	Eichlin, 1995	Carmenta	tildeni					246ef8e19c6fd894fa2a3bdd680cc2ed
1275	1247		accepted		Species	(Edwards, 1881)	Carmenta	texana			North America	Native	0de08cf2d80126557d556c8a3b090a17
1275-2489		1275	unaccepted	other, see comments	Species	(Edwards, 1883)	Carmenta	wittfeldii					21debd9a53447cb1660bced2ae037def
1275-2487		1275	unaccepted	other, see comments	Species	Edwards, 1881	Pyrrhotaenia	texana					0de08cf2d80126557d556c8a3b090a17
1275-2488		1275	unaccepted	other, see comments	Species	Edwards, 1883	Pyrohotaenia	wittfeldii					21debd9a53447cb1660bced2ae037def
1270	1247		accepted		Species	(Edwards, 1882)	Carmenta	querci			North America	Native	c1bb555d62cbd7be0c514dd780f7d308
1270-2476		1270	unaccepted	other, see comments	Species	Edwards, 1882	Aegeria	querci					c1bb555d62cbd7be0c514dd780f7d308
1270-2477		1270	unaccepted	other, see comments	Species	Heinrich, 1921	Podosesia	comes					90975ff02fc4219e002eaf35ec2c1926
1270-2478		1270	unaccepted	other, see comments	Species	(Heinrich, 1921)	Carmenta	comes					90975ff02fc4219e002eaf35ec2c1926
1269	1247		accepted		Species	(Walker, 1856)	Carmenta	pyralidiformis			North America	Native	ca7f2426b9c16156473f3df1d287d3d6
1269-2471		1269	unaccepted	other, see comments	Species	Walker, 1856	Aegeria	pyralidiformis					ca7f2426b9c16156473f3df1d287d3d6
1269-2472		1269	unaccepted	other, see comments	Species	Hulst, 1881	Sesia	nigella					6f09111c0b90916a75fe5c3dbdaf5815
1269-2473		1269	unaccepted	other, see comments	Species	(Hulst, 1881)	Carmenta	nigella					6f09111c0b90916a75fe5c3dbdaf5815
1269-2474		1269	unaccepted	other, see comments	Variety	Engelhardt, 1946	Carmenta	pyralidiformis					ebd59616894a885b226ab80df54fcc37
1272	1247		accepted		Species	(Edwards, 1883)	Carmenta	subaerea			North America	Native	21debd9a53447cb1660bced2ae037def
1272-2482		1272	unaccepted	other, see comments	Species	Edwards, 1883	Pyrrhotaenia	subaerea					21debd9a53447cb1660bced2ae037def
1271	1247		accepted		Species	(Beutenmüller, 1909)	Carmenta	rubricincta					36f64acc837bbb1159077b5a33520c87
1271-2480		1271	unaccepted	other, see comments	Species	Beutenmüller, 1909	Sesia	rubricincta					36f64acc837bbb1159077b5a33520c87
1266	1247		accepted		Species	(Druce, 1889)	Carmenta	pallene					8b569efd47918ea4b88f28856e37a925
1266-2466		1266	unaccepted	other, see comments	Species	Druce, 1889	Aegeria	pallene					8b569efd47918ea4b88f28856e37a925
1265	1247		accepted		Species	Engelhardt, 1946	Carmenta	ogalala			North America	Native	ebd59616894a885b226ab80df54fcc37
1268	1247		accepted		Species	(Edwards, 1882)	Carmenta	prosopis					c1bb555d62cbd7be0c514dd780f7d308
1268-2469		1268	unaccepted	other, see comments	Species	Edwards, 1882	Aegeria	prosopis					c1bb555d62cbd7be0c514dd780f7d308
1267	1247		accepted		Species	Engelhardt, 1946	Carmenta	phoradendri			North America	Native	ebd59616894a885b226ab80df54fcc37
1262	1247		accepted		Species	(Beutenmüller, 1900)	Carmenta	mariona					5ac324a839976b38f7ddc8ff974e1773
1262-2459		1262	unaccepted	other, see comments	Species	Beutenmüller, 1900	Sesia	mariona					5ac324a839976b38f7ddc8ff974e1773
1261	1247		accepted		Species	Brown, Eichlin & Snow, 1985	Carmenta	laurelae			North America	Native	5403f59c053b80c69606e2b89454e68a
1264	1247		accepted		Species	Duckworth & Eichlin, 1977	Carmenta	odda			North America	Native	e3632fd4644bdb156d66ef03a6a00f75
1263	1247		accepted		Species	(Edwards, 1881)	Carmenta	mimuli					0de08cf2d80126557d556c8a3b090a17
1263-2462		1263	unaccepted	other, see comments	Species	Engelhardt, 1946	Carmenta	torrancia					ebd59616894a885b226ab80df54fcc37
